"cluster","gene","avg_log2FC","p_val_adj"
"Macrophage_Kupffer","Spi1",2.68017519578021,0
"Macrophage_Kupffer","Pot1b",2.66346747260959,0
"Macrophage_Kupffer","Prkcd",2.65098693400945,0
"Macrophage_Kupffer","Ly86",2.64035168002687,0
"Macrophage_Kupffer","Ncf2",2.63876490813906,0
"Macrophage_Kupffer","Batf3",2.63535644680837,0
"Macrophage_Kupffer","Ptprj",2.62098768926623,0
"Macrophage_Kupffer","Gm6377",2.61227823723073,0
"Macrophage_Kupffer","Rasa4",2.59697400156555,0
"Macrophage_Kupffer","Capg",2.59403079448351,0
"Macrophage_Kupffer","Hexb",2.5918921137043,0
"Macrophage_Kupffer","Lacc1",2.58332235610909,0
"Macrophage_Kupffer","Pld4",2.57565117208157,0
"Macrophage_Kupffer","Pira2",2.57424913226185,0
"Macrophage_Kupffer","Lair1",2.5735391717468,0
"Macrophage_Kupffer","Il6ra",2.56706341400512,0
"Macrophage_Kupffer","Sat1",2.55990382374319,0
"Macrophage_Kupffer","Sirpa",2.54725324882627,0
"Macrophage_Kupffer","Acp5",2.54487430381919,0
"Macrophage_Kupffer","Nfam1",2.54483990496603,0
"Macrophage_Kupffer","Ifi27l2a",2.53957678685686,0
"Macrophage_Kupffer","Csf2rb",2.52586613404631,0
"Macrophage_Kupffer","Zeb2",2.51909901755351,0
"Macrophage_Kupffer","Ctsa",2.51178610479788,0
"Macrophage_Kupffer","G6pdx",2.50556312136623,0
"Macrophage_Kupffer","Ifi30",2.49787221513684,0
"Macrophage_Kupffer","Otulinl",2.48125197235129,0
"Macrophage_Kupffer","Plac8",2.47438715927411,0
"Macrophage_Kupffer","Lilrb4a",2.4693418956797,0
"Macrophage_Kupffer","Gpr65",2.4685794242982,0
"Macrophage_Kupffer","Grn",2.46588013653594,0
"Macrophage_Kupffer","Smpdl3a",2.46034233514072,0
"Macrophage_Kupffer","Tcirg1",2.44166987701979,0
"Macrophage_Kupffer","Cd86",2.43857579858735,0
"Macrophage_Kupffer","Soat1",2.42706752610573,0
"Macrophage_Kupffer","Fam129a",2.42243175575901,0
"Macrophage_Kupffer","Npc2",2.41420040471551,0
"Macrophage_Kupffer","Itgam",2.40810653790548,0
"Macrophage_Kupffer","Clec4n",2.40586551453801,0
"Macrophage_Kupffer","Trpm2",2.40263382506383,0
"Macrophage_Kupffer","Cln8",2.40238088403758,0
"Macrophage_Kupffer","Cyp4f18",2.39772860075146,0
"Macrophage_Kupffer","Plekhm2",2.36508357201419,0
"Macrophage_Kupffer","Cdkn1a",2.36309919815149,0
"Macrophage_Kupffer","Rab32",2.34865892486425,0
"Macrophage_Kupffer","AB124611",2.34801732851993,0
"Macrophage_Kupffer","Atp13a2",2.3411880399262,0
"Macrophage_Kupffer","Tnfaip8l2",2.33221763512527,0
"Macrophage_Kupffer","Atf3",2.32796204154561,0
"Macrophage_Kupffer","Tbc1d9",2.32139038060685,0
"Macrophage_Kupffer","Rasgef1b",2.32119928281456,0
"Macrophage_Kupffer","Aldh3b1",2.31186700116884,0
"Macrophage_Kupffer","Nr1h3",2.30520599529777,0
"Macrophage_Kupffer","Naip2",2.30481795715333,0
"Macrophage_Kupffer","Fam49a",2.30370055504243,0
"Macrophage_Kupffer","Hexa",2.30291243171734,0
"Macrophage_Kupffer","Tmem51",2.30035597164563,0
"Macrophage_Kupffer","Ctsz",2.29941968498483,0
"Macrophage_Kupffer","Rnf149",2.29224189621456,0
"Macrophage_Kupffer","Sulf2",2.29118726818721,0
"Macrophage_Kupffer","Nfil3",2.28628723338546,0
"Macrophage_Kupffer","Tep1",2.27633247901211,0
"Macrophage_Kupffer","Fyb",2.27404071939851,0
"Macrophage_Kupffer","Tgfbr1",2.26743620014292,0
"Macrophage_Kupffer","Fam234a",2.26381245775069,0
"Macrophage_Kupffer","Tent5a",2.25583950996894,0
"Macrophage_Kupffer","Arl5c",2.25347237389007,0
"Macrophage_Kupffer","Basp1",2.24810810685031,0
"Macrophage_Kupffer","Slc8b1",2.24718360065659,0
"Macrophage_Kupffer","Rap2b",2.2463774381858,0
"Macrophage_Kupffer","Tcf7l2",2.24552429322191,0
"Macrophage_Kupffer","Myo1f",2.23812540948923,0
"Macrophage_Kupffer","Ehd4",2.23318559294175,0
"Macrophage_Kupffer","Milr1",2.22405948842062,0
"Macrophage_Kupffer","Il1rn",2.22278893447541,0
"Macrophage_Kupffer","Daglb",2.21960643283731,0
"Macrophage_Kupffer","Lgmn",2.21691943927159,0
"Macrophage_Kupffer","H2-DMb1",2.21502880902267,0
"Macrophage_Kupffer","Il10ra",2.21124849102299,0
"Macrophage_Kupffer","Ctsd",2.2049051946504,0
"Macrophage_Kupffer","Fgd4",2.20108723978245,0
"Macrophage_Kupffer","Ckb",2.20038878214217,0
"Macrophage_Kupffer","Ifitm6",2.19726316104915,0
"Macrophage_Kupffer","Arl4c",2.18944078508459,0
"Macrophage_Kupffer","Ifi204",2.18693122363995,0
"Macrophage_Kupffer","Cndp2",2.18600130502345,0
"Macrophage_Kupffer","Tm6sf1",2.18479682417625,0
"Macrophage_Kupffer","Stom",2.18469687665761,0
"Macrophage_Kupffer","Rgs10",2.17470774097445,0
"Macrophage_Kupffer","Abi3",2.17131003206614,0
"Macrophage_Kupffer","Alox5ap",2.13092016091902,0
"Macrophage_Kupffer","Ddhd1",2.13091687483056,0
"Macrophage_Kupffer","Gda",2.12549476241811,0
"Macrophage_Kupffer","Ctsh",2.1224288452369,0
"Macrophage_Kupffer","Bcl2a1b",2.12085934323111,0
"Macrophage_Kupffer","Zfp385a",2.11844741718806,0
"Macrophage_Kupffer","Plxnb2",2.11445354753933,0
"Macrophage_Kupffer","Ptafr",2.11335810623359,0
"Macrophage_Kupffer","Tyrobp",2.10814595286512,0
"Macrophage_Kupffer","Itgav",2.10464160196906,0
"Macrophage_Kupffer","Nlrp3",2.1007213165332,0
"Macrophage_Kupffer","Plbd1",2.0981783989009,0
"Macrophage_Kupffer","Cd44",2.08866495441095,0
"Macrophage_Kupffer","Cyba",2.08829490864552,0
"Macrophage_Kupffer","Unc93b1",2.0828831811809,0
"Macrophage_Kupffer","Slc29a3",2.0774999290901,0
"Macrophage_Kupffer","Pgd",2.07531731366543,0
"Macrophage_Kupffer","Sgpl1",2.07314198676291,0
"Macrophage_Kupffer","Anxa3",2.07305781710666,0
"Macrophage_Kupffer","Ccrl2",2.07092856259749,0
"Macrophage_Kupffer","Asah1",2.06516450386289,0
"Macrophage_Kupffer","Bcl2a1d",2.05689061040959,0
"Macrophage_Kupffer","Lilr4b",2.03998451811224,0
"Macrophage_Kupffer","Rgs1",2.03740377739292,0
"Macrophage_Kupffer","Tpd52",2.03704211696403,0
"Macrophage_Kupffer","Itgal",2.03586012471143,0
"Macrophage_Kupffer","Trps1",2.03285136641572,0
"Macrophage_Kupffer","Ucp2",2.024674311048,0
"Macrophage_Kupffer","Rab20",2.01762240484276,0
"Macrophage_Kupffer","Lyn",2.01748449641597,0
"Macrophage_Kupffer","Ap1s2",2.01612058861024,0
"Macrophage_Kupffer","Atp6v1b2",2.00462103510631,0
"Macrophage_Kupffer","Prdm1",2.00105123774964,0
"Macrophage_Kupffer","Ifrd1",1.99963645295596,0
"Macrophage_Kupffer","Gm2a",1.99745160402887,0
"Macrophage_Kupffer","Fes",1.98971434126342,0
"Macrophage_Kupffer","Asph",1.985692971477,0
"Macrophage_Kupffer","Sap30",1.98016727808924,0
"Macrophage_Kupffer","Rgs2",1.97155565624997,0
"Macrophage_Kupffer","Pid1",1.96223933924598,0
"Macrophage_Kupffer","Adam17",1.9521771221279,0
"Macrophage_Kupffer","Plod3",1.952139943412,0
"Macrophage_Kupffer","Gusb",1.95129299154836,0
"Macrophage_Kupffer","Ptpn1",1.94498199519352,0
"Macrophage_Kupffer","Irf7",1.94055787329133,0
"Macrophage_Kupffer","Ppt2",1.94039725065136,0
"Macrophage_Kupffer","Emp3",1.93358258661137,0
"Macrophage_Kupffer","Clec4e",1.92426959697703,0
"Macrophage_Kupffer","Adssl1",1.91732012473906,0
"Macrophage_Kupffer","5031439G07Rik",1.91169804664728,0
"Macrophage_Kupffer","Lipa",1.9085357153409,0
"Macrophage_Kupffer","Fos",1.90732090434359,0
"Macrophage_Kupffer","Fuca2",1.9069661601573,0
"Macrophage_Kupffer","Blvra",1.89988744683148,0
"Macrophage_Kupffer","Nrros",1.89439475865657,0
"Macrophage_Kupffer","Plekho2",1.88850728498354,0
"Macrophage_Kupffer","Themis2",1.88840452161241,0
"Macrophage_Kupffer","Cstb",1.87766989395412,0
"Macrophage_Kupffer","Efhd2",1.8762397048137,0
"Macrophage_Kupffer","Il17ra",1.87480404704542,0
"Macrophage_Kupffer","Fam49b",1.86783001825674,0
"Macrophage_Kupffer","Plek",1.8664177989291,0
"Macrophage_Kupffer","Ncf4",1.86605861190477,0
"Macrophage_Kupffer","Zbp1",1.85618920307062,0
"Macrophage_Kupffer","Tnfaip2",1.85519131023816,0
"Macrophage_Kupffer","H2-DMa",1.85171662455602,0
"Macrophage_Kupffer","Ehbp1l1",1.84796487798075,0
"Macrophage_Kupffer","C5ar1",1.84547000913317,0
"Macrophage_Kupffer","Slc35f6",1.84413332525628,0
"Macrophage_Kupffer","Laptm5",1.83427901748061,0
"Macrophage_Kupffer","Renbp",1.8271863307327,0
"Macrophage_Kupffer","BC028528",1.82000027966654,0
"Macrophage_Kupffer","Lat2",1.81950111965444,0
"Macrophage_Kupffer","H2-Eb1",1.81198564573448,0
"Macrophage_Kupffer","Vav1",1.81073324042137,0
"Macrophage_Kupffer","Samhd1",1.81041242203439,0
"Macrophage_Kupffer","Glipr1",1.81017042889997,0
"Macrophage_Kupffer","Flna",1.80502865962907,0
"Macrophage_Kupffer","H2-Ab1",1.80425099435948,0
"Macrophage_Kupffer","Pou2f2",1.80182708811409,0
"Macrophage_Kupffer","Nckap1l",1.80165602673503,0
"Macrophage_Kupffer","Ifi207",1.7921121026724,0
"Macrophage_Kupffer","Osm",1.79001158913032,0
"Macrophage_Kupffer","Entpd1",1.78206666574513,0
"Macrophage_Kupffer","Evi2a",1.78192407698774,0
"Macrophage_Kupffer","Usp12",1.77941644596247,0
"Macrophage_Kupffer","Tkt",1.77725431775821,0
"Macrophage_Kupffer","Itgb2",1.77474233130443,0
"Macrophage_Kupffer","Fermt3",1.77017802296904,0
"Macrophage_Kupffer","Cxcl16",1.76797525455125,0
"Macrophage_Kupffer","Rnf19b",1.7583625911496,0
"Macrophage_Kupffer","Cebpb",1.75356330147399,0
"Macrophage_Kupffer","Ccdc88a",1.74202734405146,0
"Macrophage_Kupffer","Dok3",1.74004954073911,0
"Macrophage_Kupffer","Mapkapk2",1.73458709821878,0
"Macrophage_Kupffer","Pmaip1",1.73038526972512,0
"Macrophage_Kupffer","Rnpep",1.72834167609768,0
"Macrophage_Kupffer","Arap1",1.72169049650455,0
"Macrophage_Kupffer","Atp2b1",1.72031809951946,0
"Macrophage_Kupffer","Msr1",1.71935053045323,0
"Macrophage_Kupffer","Tnf",1.71330190715978,0
"Macrophage_Kupffer","Rp2",1.69389779600641,0
"Macrophage_Kupffer","H2-Aa",1.69116980775231,0
"Macrophage_Kupffer","Abr",1.68437904356019,0
"Macrophage_Kupffer","Evl",1.68261374078893,0
"Macrophage_Kupffer","Ptpn6",1.67317555913793,0
"Macrophage_Kupffer","Creg1",1.67227492723694,0
"Macrophage_Kupffer","Crip1",1.667832964361,0
"Macrophage_Kupffer","Scpep1",1.66734790002201,0
"Macrophage_Kupffer","Sdcbp",1.66578926619954,0
"Macrophage_Kupffer","Plcg2",1.66293855811648,0
"Macrophage_Kupffer","Ly9",1.65861328744056,0
"Macrophage_Kupffer","Cd48",1.65284499927223,0
"Macrophage_Kupffer","Dnase2a",1.65180330586997,0
"Macrophage_Kupffer","Ptpre",1.6512479078048,0
"Macrophage_Kupffer","Erp29",1.65106547330124,0
"Macrophage_Kupffer","Nr4a1",1.64811938005216,0
"Macrophage_Kupffer","Napsa",1.64778815523841,0
"Macrophage_Kupffer","Atp6v0c",1.64701665143975,0
"Macrophage_Kupffer","Cd74",1.64321097367893,0
"Macrophage_Kupffer","Rhog",1.62004121740794,0
"Macrophage_Kupffer","Rab31",1.61880033659338,0
"Macrophage_Kupffer","Gns",1.61306086453368,0
"Macrophage_Kupffer","Slfn2",1.60614761814371,0
"Macrophage_Kupffer","Gltp",1.60448393123439,0
"Macrophage_Kupffer","Arpc1b",1.59857719222615,0
"Macrophage_Kupffer","Lcp2",1.59799318958904,0
"Macrophage_Kupffer","Man2b1",1.59487542984443,0
"Macrophage_Kupffer","Il1b",1.5943684155265,0
"Macrophage_Kupffer","Rilpl2",1.59411117799818,0
"Macrophage_Kupffer","Naaa",1.58646774782776,0
"Macrophage_Kupffer","Kctd12",1.58362089874309,0
"Macrophage_Kupffer","Nfkbiz",1.58297495541008,0
"Macrophage_Kupffer","Zfp710",1.57900846800758,0
"Macrophage_Kupffer","Cd83",1.57479178149984,0
"Macrophage_Kupffer","Slc6a6",1.57407146458154,0
"Macrophage_Kupffer","Iqgap1",1.56546514693987,0
"Macrophage_Kupffer","March1",1.56298188834861,0
"Macrophage_Kupffer","Trafd1",1.56263059954698,0
"Macrophage_Kupffer","Pkm",1.55855660893117,0
"Macrophage_Kupffer","Filip1l",1.55547297626941,0
"Macrophage_Kupffer","Acer3",1.55470516318832,0
"Macrophage_Kupffer","Bach1",1.5518002124254,0
"Macrophage_Kupffer","Ccr5",1.55019973792103,0
"Macrophage_Kupffer","Ninj1",1.54924921660295,0
"Macrophage_Kupffer","Plaur",1.5454092528067,0
"Macrophage_Kupffer","Prcp",1.54494244565921,0
"Macrophage_Kupffer","Dusp1",1.54298074147919,0
"Macrophage_Kupffer","Hpcal1",1.5402143283522,0
"Macrophage_Kupffer","Cyfip1",1.53454031464848,0
"Macrophage_Kupffer","Vsir",1.52339587829705,0
"Macrophage_Kupffer","Apbb1ip",1.5161875466103,0
"Macrophage_Kupffer","Cyth4",1.50979959705293,0
"Macrophage_Kupffer","Ms4a6b",1.49477839251731,0
"Macrophage_Kupffer","Snx10",1.49287315634443,0
"Macrophage_Kupffer","Cmtm7",1.49137361402513,0
"Macrophage_Kupffer","Syk",1.49044508535817,0
"Macrophage_Kupffer","Nampt",1.48985638943241,0
"Macrophage_Kupffer","Skil",1.48291291442199,0
"Macrophage_Kupffer","Ifngr2",1.48267160164565,0
"Macrophage_Kupffer","Ifngr1",1.47800158574478,0
"Macrophage_Kupffer","Aprt",1.47330627178567,0
"Macrophage_Kupffer","Cotl1",1.46209845738544,0
"Macrophage_Kupffer","Mfsd1",1.46110321216615,0
"Macrophage_Kupffer","Hcls1",1.4517777940349,0
"Macrophage_Kupffer","Bin2",1.45167470519364,0
"Macrophage_Kupffer","Tgfb1",1.43443480488799,0
"Macrophage_Kupffer","BC005537",1.43204577480473,0
"Macrophage_Kupffer","Tgm2",1.43077210368664,0
"Macrophage_Kupffer","Sema4d",1.42911982042655,0
"Macrophage_Kupffer","Capza2",1.42803268933817,0
"Macrophage_Kupffer","Arpc4",1.42459317814148,0
"Macrophage_Kupffer","Ier3",1.42456171975998,0
"Macrophage_Kupffer","Zfp36",1.41137692832859,0
"Macrophage_Kupffer","Atp6v0b",1.40883952091316,0
"Macrophage_Kupffer","Lamp1",1.40366200045851,0
"Macrophage_Kupffer","Tgif1",1.39608464479064,0
"Macrophage_Kupffer","Slc16a3",1.38768130027265,0
"Macrophage_Kupffer","M6pr",1.38557264724064,0
"Macrophage_Kupffer","Neat1",1.38176719903584,0
"Macrophage_Kupffer","Nfe2l2",1.37248656112179,0
"Macrophage_Kupffer","P2rx4",1.36737400487237,0
"Macrophage_Kupffer","Snx18",1.36433906441189,0
"Macrophage_Kupffer","Marcks",1.36266789036642,0
"Macrophage_Kupffer","Lcp1",1.35745354221848,0
"Macrophage_Kupffer","Adam10",1.34119640505391,0
"Macrophage_Kupffer","Cxcl2",1.33596384696948,0
"Macrophage_Kupffer","Rap1b",1.32693539738822,0
"Macrophage_Kupffer","Prdx5",1.32614248788142,0
"Macrophage_Kupffer","Cst3",1.32555165875796,0
"Macrophage_Kupffer","Pycard",1.31590127475563,0
"Macrophage_Kupffer","Nfkbia",1.30746220737338,0
"Macrophage_Kupffer","Adgre5",1.29740381777188,0
"Macrophage_Kupffer","Cd53",1.29209236449908,0
"Macrophage_Kupffer","Zfand5",1.28343656249547,0
"Macrophage_Kupffer","Litaf",1.28310287633112,0
"Macrophage_Kupffer","Ogfrl1",1.26448852009311,0
"Macrophage_Kupffer","Tmsb4x",1.25045083872501,0
"Macrophage_Kupffer","Actr3",1.24239321391431,0
"Macrophage_Kupffer","Camk1d",1.2370452887918,0
"Macrophage_Kupffer","Grb2",1.23572369582831,0
"Macrophage_Kupffer","Pip4k2a",1.22789840129091,0
"Macrophage_Kupffer","Ly6e",1.22706620848248,0
"Macrophage_Kupffer","Skap2",1.21615323405728,0
"Macrophage_Kupffer","Ftl1-ps1",1.21211327715298,0
"Macrophage_Kupffer","Ptk2b",1.17411724522564,0
"Macrophage_Kupffer","Capzb",1.17159408902667,0
"Macrophage_Kupffer","Ncf1",1.16819491281108,0
"Macrophage_Kupffer","Gsr",1.16625116516926,0
"Macrophage_Kupffer","Syngr2",1.16219047743754,0
"Macrophage_Kupffer","Pik3ap1",1.14537622511185,0
"Macrophage_Kupffer","Rab8b",1.14440592057286,0
"Macrophage_Kupffer","Mcl1",1.13935926391629,0
"Macrophage_Kupffer","Actb",1.11344423227888,0
"Macrophage_Kupffer","Arpc2",1.1099425444952,0
"Macrophage_Kupffer","Pim1",1.10930411859173,0
"Macrophage_Kupffer","Gadd45b",1.09826499981875,0
"Macrophage_Kupffer","Itga4",1.09339222294029,0
"Macrophage_Kupffer","Cd52",1.04807862092749,0
"Macrophage_Kupffer","Atp1a1",1.03119487685187,0
"Macrophage_Kupffer","Taldo1",1.02125559709479,0
"Macrophage_Kupffer","Fxyd5",1.00529758042181,0
"Macrophage_Kupffer","Actg1",0.961153167635142,0
"Macrophage_Kupffer","Ftl1",0.952768973691713,0
"Macrophage_Kupffer","Ccl3",0.502409488464521,0
"Macrophage_Kupffer","Ptgs2",1.92483809226251,3.78138082701056e-319
"Macrophage_Kupffer","Diaph2",1.51595676731344,3.78138082701056e-319
"Macrophage_Kupffer","Ifnar2",1.13605223652864,2.45789753755687e-318
"Macrophage_Kupffer","Kdm7a",1.22387202585931,6.84429929688912e-317
"Macrophage_Kupffer","Vwa5a",1.33596678854856,6.93883381756439e-317
"Macrophage_Kupffer","Ppfia4",2.01909839799506,1.23083945919194e-316
"Macrophage_Kupffer","Plekho1",1.21644487798259,2.06463393154777e-316
"Macrophage_Kupffer","Sgk3",1.36987948322559,3.81919463528067e-316
"Macrophage_Kupffer","Myo1g",1.91454234442294,9.583899307261e-312
"Macrophage_Kupffer","Klf4",1.88446444387395,8.9311297448224e-311
"Macrophage_Kupffer","Gab2",1.91186115982627,1.77127112664042e-310
"Macrophage_Kupffer","Timp2",1.82474152064249,5.73456729367191e-310
"Macrophage_Kupffer","Id3",1.66609800705088,8.69045516133662e-310
"Macrophage_Kupffer","Sh3bp2",1.93560697450236,3.27111210925037e-308
"Macrophage_Kupffer","Atp6ap1",1.1570272282583,3.74649993904739e-308
"Macrophage_Kupffer","Card19",1.4501568494944,4.2867801302978e-308
"Macrophage_Kupffer","Grk2",1.1594236132384,5.89239486743852e-308
"Macrophage_Kupffer","Map3k8",1.21630175579897,2.42544738470175e-306
"Macrophage_Kupffer","Gbp3",1.77478962951533,3.46585928446312e-306
"Macrophage_Kupffer","Runx1",1.12821768069415,1.95470729693759e-305
"Macrophage_Kupffer","Myo9b",1.38583921079166,3.36385211481106e-305
"Macrophage_Kupffer","Stk10",1.62280253639915,2.37496666380925e-303
"Macrophage_Kupffer","Rel",1.11392960999658,3.46054346957974e-302
"Macrophage_Kupffer","Epsti1",1.0290816874574,9.61529952908193e-302
"Macrophage_Kupffer","Rnf130",1.04624860646831,7.21334003953636e-301
"Macrophage_Kupffer","F10",2.00207617667743,2.15010190555245e-300
"Macrophage_Kupffer","Mef2a",1.08571435615577,6.04479551264052e-298
"Macrophage_Kupffer","Noct",1.58640800679221,2.04027201505339e-297
"Macrophage_Kupffer","Tiparp",1.47297877233381,1.47307286692254e-296
"Macrophage_Kupffer","Myo5a",1.90113712843743,1.69907060717612e-295
"Macrophage_Kupffer","Pdxk",1.58660622826118,5.87534705776745e-295
"Macrophage_Kupffer","Arhgap17",1.27250426405063,3.36149267514937e-294
"Macrophage_Kupffer","Nipa2",1.35397804164498,1.23797351382479e-293
"Macrophage_Kupffer","H2-D1",0.795009602076637,2.40018889665787e-292
"Macrophage_Kupffer","Sppl2a",1.136559712602,7.34756594989446e-292
"Macrophage_Kupffer","Frrs1",1.46907481035168,1.29353820933742e-291
"Macrophage_Kupffer","Coro1a",1.15924624208167,1.35714834662347e-291
"Macrophage_Kupffer","Pld3",2.00709443671558,2.71958730571971e-291
"Macrophage_Kupffer","Sgk1",1.35724609584142,4.77046149308514e-291
"Macrophage_Kupffer","Colgalt1",1.50725834976137,1.58456023279038e-290
"Macrophage_Kupffer","Sh3bp1",1.55349586628615,7.40887251873402e-290
"Macrophage_Kupffer","Arl8a",1.26600012608909,3.11815341774951e-288
"Macrophage_Kupffer","Scarb1",1.5721640354261,3.81381345355493e-288
"Macrophage_Kupffer","Stx7",1.04347509861987,4.54067457661035e-288
"Macrophage_Kupffer","Lpxn",1.64656238261074,1.51989265009281e-287
"Macrophage_Kupffer","Arhgap9",1.3209917540166,6.94791708069742e-286
"Macrophage_Kupffer","Arhgap30",1.00063235357706,2.95719464856191e-284
"Macrophage_Kupffer","Fgd2",1.84403548446877,1.18709773076947e-282
"Macrophage_Kupffer","Ldlr",1.94383422249912,4.69680485712493e-281
"Macrophage_Kupffer","Aldoa",1.22688989569807,6.47277769725882e-281
"Macrophage_Kupffer","Snx20",1.0255148738306,2.57679690270923e-279
"Macrophage_Kupffer","Pitpna",1.03823287828862,5.11215765137466e-279
"Macrophage_Kupffer","Dock10",0.958401132357926,2.17783224677836e-278
"Macrophage_Kupffer","Was",1.37170700308929,6.18073819454847e-278
"Macrophage_Kupffer","Dock8",1.2229264191003,7.43367705252601e-278
"Macrophage_Kupffer","B2m",0.652544052425559,1.66663644661507e-276
"Macrophage_Kupffer","AI662270",1.2502107291329,2.45365431447477e-276
"Macrophage_Kupffer","Nceh1",1.68630500728633,6.75572458729739e-276
"Macrophage_Kupffer","Dck",1.41049067909208,7.27889709204218e-276
"Macrophage_Kupffer","S100a6",1.13268718911992,4.17277440421128e-275
"Macrophage_Kupffer","Cd300lf",1.34468410169722,1.39361350401025e-274
"Macrophage_Kupffer","Etv6",1.33335867181461,2.69248451398345e-274
"Macrophage_Kupffer","Rrbp1",1.00633617107153,9.03220354094908e-274
"Macrophage_Kupffer","Lgals3bp",1.37194613605473,1.41588934533598e-273
"Macrophage_Kupffer","Tmem14c",0.928858177452209,3.36334674614174e-273
"Macrophage_Kupffer","Synj1",1.2704203851151,5.30929729793697e-273
"Macrophage_Kupffer","Vim",1.64352663500976,2.0241743407535e-272
"Macrophage_Kupffer","Picalm",1.00824923448746,2.35633405176077e-272
"Macrophage_Kupffer","Mapk6",1.29843345859558,5.77386139304614e-272
"Macrophage_Kupffer","Mospd2",1.24200611156004,1.30273386344161e-270
"Macrophage_Kupffer","Ptprc",0.738681384894011,3.2615218658482e-269
"Macrophage_Kupffer","Il10rb",1.38571712259784,3.61969202545082e-269
"Macrophage_Kupffer","Arhgdia",0.994758935975457,9.49732490528275e-269
"Macrophage_Kupffer","Ubl3",0.976370209937483,1.77173201215613e-268
"Macrophage_Kupffer","Igsf8",2.24129499184584,1.08280056462879e-267
"Macrophage_Kupffer","Cd84",1.19363870986944,1.77491151071581e-267
"Macrophage_Kupffer","Ggh",1.25927235771365,3.1128581635742e-267
"Macrophage_Kupffer","Elmo2",1.80387428418184,3.60940257153823e-267
"Macrophage_Kupffer","Spg21",1.11421665041964,5.48914225373923e-267
"Macrophage_Kupffer","Arpc5",0.907878457138369,4.8056543540712e-266
"Macrophage_Kupffer","Myd88",1.41961335386285,8.36300883294545e-266
"Macrophage_Kupffer","Kdm6b",1.13124583808548,9.7278374787618e-266
"Macrophage_Kupffer","Atp6v1a",1.00926618283546,8.13186377519975e-265
"Macrophage_Kupffer","Reep5",1.03988911466085,1.18618420130577e-264
